product_name,product_description,price,ratings,reviews,product_link,image_link,website,date
HP HP Stream,"Processor: Intel Celeron N, RAM: 4GB, Storage: 64GB SSD, OS: Windows 11 S, Display: 14.0 inches 1366 x 768 Pixels",19422.0,4.3,Very good laptop with solid performance,https://www.amazon.com/HP-Stream-BrightView-Graphics-Bluetooth/dp/B08KSKH9MJ/ref=sr_1_651?dib=eyJ2IjoiMSJ9.V_7cZqgbAZmLoo0gHJVQ9q3_UsTKPr45oTho_8mXksP_yyWU3-PYIaezdIXerWZH5jjwBh7Vn7y5HdGQxR401VieExF4yOdAzHLbAsEadwYfL35A1yhgJ6Wrud9CGiWyOC30B6XLLnP4bp-89DKNdIPOcUHQt65FKFPlPifqxxBq6Ic4Zgwq9FBiXJP5_vBqeFnmpwE5yKy_hq3DTyHfU2TNz13yStMZuLX5PU79YIgJOa2F3UVpj-I10dt5Uon18QzJCPPszkSlGYMNvPSQT6zyEty4j_uOFrTKROsGXkI.B9qdh59aAPi7HsIj_Z9lgV7UqyC6heNiv1ICehBb4Vw&dib_tag=se&qid=1730676665&s=pc&sr=1-651,Not Available,Amazon,2024-11-04 18:25:33
MSI Cyborg 15 A12VF,"Processor: Intel Core i7 Family, RAM: 32GB, Storage: 2048GB SSD, OS: Windows 11 Home, Display: 15.6 inches 1920 x 1080 Pixels",87519.0,4.2,Very good laptop with solid performance,https://www.amazon.com/MSI-Cyborg-15-i7-12650H-Translucent/dp/B0CDQLX7W8/ref=sr_1_652?dib=eyJ2IjoiMSJ9.V_7cZqgbAZmLoo0gHJVQ9q3_UsTKPr45oTho_8mXksP_yyWU3-PYIaezdIXerWZH5jjwBh7Vn7y5HdGQxR401VieExF4yOdAzHLbAsEadwYfL35A1yhgJ6Wrud9CGiWyOC30B6XLLnP4bp-89DKNdIPOcUHQt65FKFPlPifqxxBq6Ic4Zgwq9FBiXJP5_vBqeFnmpwE5yKy_hq3DTyHfU2TNz13yStMZuLX5PU79YIgJOa2F3UVpj-I10dt5Uon18QzJCPPszkSlGYMNvPSQT6zyEty4j_uOFrTKROsGXkI.B9qdh59aAPi7HsIj_Z9lgV7UqyC6heNiv1ICehBb4Vw&dib_tag=se&qid=1730676665&s=pc&sr=1-652,Not Available,Amazon,2024-11-04 18:25:37
HP EliteBook 840 G9,"Processor: Intel Core i7, RAM: 16GB, Storage: 512GB SSD, OS: Windows 11 Pro, Display: 14.0 inches 1920 x 1200 Pixels",249000.0,Not Available,No reviews available,https://www.amazon.com/HP-EliteBook-840-Notebook-Tetradeca-core/dp/B0B5HT3TJS/ref=sr_1_653?dib=eyJ2IjoiMSJ9.V_7cZqgbAZmLoo0gHJVQ9q3_UsTKPr45oTho_8mXksP_yyWU3-PYIaezdIXerWZH5jjwBh7Vn7y5HdGQxR401VieExF4yOdAzHLbAsEadwYfL35A1yhgJ6Wrud9CGiWyOC30B6XLLnP4bp-89DKNdIPOcUHQt65FKFPlPifqxxBq6Ic4Zgwq9FBiXJP5_vBqeFnmpwE5yKy_hq3DTyHfU2TNz13yStMZuLX5PU79YIgJOa2F3UVpj-I10dt5Uon18QzJCPPszkSlGYMNvPSQT6zyEty4j_uOFrTKROsGXkI.B9qdh59aAPi7HsIj_Z9lgV7UqyC6heNiv1ICehBb4Vw&dib_tag=se&qid=1730676665&s=pc&sr=1-653,Not Available,Amazon,2024-11-04 18:25:41
Dell XPS 13,"Processor: Intel Core i7, RAM: 16GB, Storage: 2048GB SSD, OS: Windows 11 Pro, Display: 13.4 inches 1920 x 1200 pixels",105409.0,3.0,"Average performance, decent for daily use",https://www.amazon.com/Dell-Business-1920x1200-Fingerprint-Bluetooth/dp/B0DB327XL5/ref=sr_1_654?dib=eyJ2IjoiMSJ9.V_7cZqgbAZmLoo0gHJVQ9q3_UsTKPr45oTho_8mXksP_yyWU3-PYIaezdIXerWZH5jjwBh7Vn7y5HdGQxR401VieExF4yOdAzHLbAsEadwYfL35A1yhgJ6Wrud9CGiWyOC30B6XLLnP4bp-89DKNdIPOcUHQt65FKFPlPifqxxBq6Ic4Zgwq9FBiXJP5_vBqeFnmpwE5yKy_hq3DTyHfU2TNz13yStMZuLX5PU79YIgJOa2F3UVpj-I10dt5Uon18QzJCPPszkSlGYMNvPSQT6zyEty4j_uOFrTKROsGXkI.B9qdh59aAPi7HsIj_Z9lgV7UqyC6heNiv1ICehBb4Vw&dib_tag=se&qid=1730676665&s=pc&sr=1-654,Not Available,Amazon,2024-11-04 18:25:44
jumper Ezbook S7MAX,"Processor: Intel Celeron, RAM: 16GB, Storage: 2048GB SSD, OS: Windows 11, Display: 16.0 inches 1920x1200 Pixels",22409.0,4.6,Excellent performance and premium build quality,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo4NDkxNTk5NDMzNDA3NDI6MTczMDY3NjY2NTpzcF9idGZfYnJvd3NlOjMwMDUxNjExMjIzNTMwMjo6MDo6&url=%2Fjumper-Celeron-Computer-1920x1200-Speakers%2Fdp%2FB0DHZP1WKR%2Fref%3Dsr_1_655_sspa%3Fdib%3DeyJ2IjoiMSJ9.V_7cZqgbAZmLoo0gHJVQ9q3_UsTKPr45oTho_8mXksP_yyWU3-PYIaezdIXerWZH5jjwBh7Vn7y5HdGQxR401VieExF4yOdAzHLbAsEadwYfL35A1yhgJ6Wrud9CGiWyOC30B6XLLnP4bp-89DKNdIPOcUHQt65FKFPlPifqxxBq6Ic4Zgwq9FBiXJP5_vBqeFnmpwE5yKy_hq3DTyHfU2TNz13yStMZuLX5PU79YIgJOa2F3UVpj-I10dt5Uon18QzJCPPszkSlGYMNvPSQT6zyEty4j_uOFrTKROsGXkI.B9qdh59aAPi7HsIj_Z9lgV7UqyC6heNiv1ICehBb4Vw%26dib_tag%3Dse%26qid%3D1730676665%26s%3Dpc%26sr%3D1-655-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGZfYnJvd3Nl%26psc%3D1,Not Available,Amazon,2024-11-04 18:25:48
Lenovo Lenovo,"Processor: Intel 1165G7, RAM: 8GB, Storage: 1024GB SSD, OS: Windows 11 Pro, Display: 14.0 inches 1920 x 1080 Pixels",45649.0,4.5,Excellent performance and premium build quality,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToxNTE2NjAwNzk4MDQxNDgxOjE3MzA2NzY3MTY6c3BfYXRmX2Jyb3dzZTozMDAzODcwMjI5MzY2MDI6OjA6Og&url=%2FLenovo-Computer-Ideapad-i7-1165G7-Bluetooth%2Fdp%2FB0DFPXGL2D%2Fref%3Dsr_1_1_sspa%3Fdib%3DeyJ2IjoiMSJ9.HcVowuMhVcYdNuu7CBBFUC_K0elqGTN7QYRivxm0uKxELz6tNMCjzrmgd33Y91kd2frH-I-ey2DCMAA5wRuczDQV-xDRRpWblIJTOt4ujPf8m80Eu_lw2Q3QLfvEXROyau7HVulgtcfclvuUrXx_S2H5D8biOd9VPCF01d4GPAs5gjaeyq-c-ukIGxaA2998HxzaDC8YwQy2Ezg6rQLXbmhK5vT0yi7jaXFs76MFWzJPOGNf2nYD6tqd0Sn55ztrwc5irtAuIaqIWKITSflQK5QjAmQhW-ZjWP2rhdm8zRc.vU_3E_o2kuEPHwCfLos5MpkoMdDvHTq1wFX_ewbCW4g%26dib_tag%3Dse%26qid%3D1730676716%26s%3Dpc%26sr%3D1-1-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfYnJvd3Nl%26psc%3D1,Not Available,Amazon,2024-11-04 18:25:58
HP TPN-I139_767L0AV,"Processor: Intel Core i7 Family, RAM: 16GB, Storage: 2048GB SSD, OS: Windows 11 Home, Display: 17.3 inches 1600 x 900 Pixels",74617.0,Not Available,No reviews available,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToxNTE2NjAwNzk4MDQxNDgxOjE3MzA2NzY3MTY6c3BfYXRmX2Jyb3dzZTozMDA0OTg3OTc2Mjc3MDI6OjA6Og&url=%2FHP-Portable-Touchscreen-i7-1355U-Fingerprint%2Fdp%2FB0DGLYBPQW%2Fref%3Dsr_1_3_sspa%3Fdib%3DeyJ2IjoiMSJ9.HcVowuMhVcYdNuu7CBBFUC_K0elqGTN7QYRivxm0uKxELz6tNMCjzrmgd33Y91kd2frH-I-ey2DCMAA5wRuczDQV-xDRRpWblIJTOt4ujPf8m80Eu_lw2Q3QLfvEXROyau7HVulgtcfclvuUrXx_S2H5D8biOd9VPCF01d4GPAs5gjaeyq-c-ukIGxaA2998HxzaDC8YwQy2Ezg6rQLXbmhK5vT0yi7jaXFs76MFWzJPOGNf2nYD6tqd0Sn55ztrwc5irtAuIaqIWKITSflQK5QjAmQhW-ZjWP2rhdm8zRc.vU_3E_o2kuEPHwCfLos5MpkoMdDvHTq1wFX_ewbCW4g%26dib_tag%3Dse%26qid%3D1730676716%26s%3Dpc%26sr%3D1-3-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfYnJvd3Nl%26psc%3D1,Not Available,Amazon,2024-11-04 18:26:04
Apple MacBook Air,"Processor: nan Unknown, RAM: 8GB, Storage: 256GB SSD, OS: Mac OS, Display: 13.6 inches nan",62167.0,Not Available,No reviews available,https://www.amazon.com/2022-Apple-MacBook-Laptop-chip/dp/B0B3BVWJ6Y/ref=sr_1_4?dib=eyJ2IjoiMSJ9.HcVowuMhVcYdNuu7CBBFUC_K0elqGTN7QYRivxm0uKxELz6tNMCjzrmgd33Y91kd2frH-I-ey2DCMAA5wRuczDQV-xDRRpWblIJTOt4ujPf8m80Eu_lw2Q3QLfvEXROyau7HVulgtcfclvuUrXx_S2H5D8biOd9VPCF01d4GPAs5gjaeyq-c-ukIGxaA2998HxzaDC8YwQy2Ezg6rQLXbmhK5vT0yi7jaXFs76MFWzJPOGNf2nYD6tqd0Sn55ztrwc5irtAuIaqIWKITSflQK5QjAmQhW-ZjWP2rhdm8zRc.vU_3E_o2kuEPHwCfLos5MpkoMdDvHTq1wFX_ewbCW4g&dib_tag=se&qid=1730676716&s=pc&sr=1-4,Not Available,Amazon,2024-11-04 18:26:09
Apple MacBook Air,"Processor: Apple Apple M3, RAM: 8GB, Storage: 256GB SSD, OS: Mac OS, Display: 13.6 inches nan",74617.0,Not Available,No reviews available,https://www.amazon.com/Apple-2024-MacBook-13-inch-Laptop/dp/B0CX23V2ZK/ref=sr_1_5?dib=eyJ2IjoiMSJ9.HcVowuMhVcYdNuu7CBBFUC_K0elqGTN7QYRivxm0uKxELz6tNMCjzrmgd33Y91kd2frH-I-ey2DCMAA5wRuczDQV-xDRRpWblIJTOt4ujPf8m80Eu_lw2Q3QLfvEXROyau7HVulgtcfclvuUrXx_S2H5D8biOd9VPCF01d4GPAs5gjaeyq-c-ukIGxaA2998HxzaDC8YwQy2Ezg6rQLXbmhK5vT0yi7jaXFs76MFWzJPOGNf2nYD6tqd0Sn55ztrwc5irtAuIaqIWKITSflQK5QjAmQhW-ZjWP2rhdm8zRc.vU_3E_o2kuEPHwCfLos5MpkoMdDvHTq1wFX_ewbCW4g&dib_tag=se&qid=1730676716&s=pc&sr=1-5,Not Available,Amazon,2024-11-04 18:26:12
acer Laptop,"Processor: AMD Ryzen 3, RAM: 8GB, Storage: 128GB SSD, OS: Windows 11 S, Display: 15.6 inches 1920x1080",23239.0,4.4,Very good laptop with solid performance,https://www.amazon.com/A315-24P-R7VH-Display-Quad-Core-Processor-Graphics/dp/B0BS4BP8FB/ref=sr_1_6?dib=eyJ2IjoiMSJ9.HcVowuMhVcYdNuu7CBBFUC_K0elqGTN7QYRivxm0uKxELz6tNMCjzrmgd33Y91kd2frH-I-ey2DCMAA5wRuczDQV-xDRRpWblIJTOt4ujPf8m80Eu_lw2Q3QLfvEXROyau7HVulgtcfclvuUrXx_S2H5D8biOd9VPCF01d4GPAs5gjaeyq-c-ukIGxaA2998HxzaDC8YwQy2Ezg6rQLXbmhK5vT0yi7jaXFs76MFWzJPOGNf2nYD6tqd0Sn55ztrwc5irtAuIaqIWKITSflQK5QjAmQhW-ZjWP2rhdm8zRc.vU_3E_o2kuEPHwCfLos5MpkoMdDvHTq1wFX_ewbCW4g&dib_tag=se&qid=1730676716&s=pc&sr=1-6,Not Available,Amazon,2024-11-04 18:26:17
Apple MacBook Air,"Processor: Apple Apple M3, RAM: 8GB, Storage: 256GB SSD, OS: Mac OS, Display: 15.3 inches nan",90470.0,Not Available,No reviews available,https://www.amazon.com/Apple-2024-MacBook-15-inch-Laptop/dp/B0CX23GFMJ/ref=sr_1_7?dib=eyJ2IjoiMSJ9.HcVowuMhVcYdNuu7CBBFUC_K0elqGTN7QYRivxm0uKxELz6tNMCjzrmgd33Y91kd2frH-I-ey2DCMAA5wRuczDQV-xDRRpWblIJTOt4ujPf8m80Eu_lw2Q3QLfvEXROyau7HVulgtcfclvuUrXx_S2H5D8biOd9VPCF01d4GPAs5gjaeyq-c-ukIGxaA2998HxzaDC8YwQy2Ezg6rQLXbmhK5vT0yi7jaXFs76MFWzJPOGNf2nYD6tqd0Sn55ztrwc5irtAuIaqIWKITSflQK5QjAmQhW-ZjWP2rhdm8zRc.vU_3E_o2kuEPHwCfLos5MpkoMdDvHTq1wFX_ewbCW4g&dib_tag=se&qid=1730676716&s=pc&sr=1-7,Not Available,Amazon,2024-11-04 18:26:20
HP 14-dq0040nr,"Processor: Intel Celeron N4020, RAM: 4GB, Storage: 64GB SSD, OS: Windows 11 S, Display: 14.0 inches 1366 x 768 Pixels",14773.0,4.0,Very good laptop with solid performance,https://www.amazon.com/HP-Micro-edge-Microsoft-14-dq0040nr-Snowflake/dp/B0947BJ67M/ref=sr_1_8?dib=eyJ2IjoiMSJ9.HcVowuMhVcYdNuu7CBBFUC_K0elqGTN7QYRivxm0uKxELz6tNMCjzrmgd33Y91kd2frH-I-ey2DCMAA5wRuczDQV-xDRRpWblIJTOt4ujPf8m80Eu_lw2Q3QLfvEXROyau7HVulgtcfclvuUrXx_S2H5D8biOd9VPCF01d4GPAs5gjaeyq-c-ukIGxaA2998HxzaDC8YwQy2Ezg6rQLXbmhK5vT0yi7jaXFs76MFWzJPOGNf2nYD6tqd0Sn55ztrwc5irtAuIaqIWKITSflQK5QjAmQhW-ZjWP2rhdm8zRc.vU_3E_o2kuEPHwCfLos5MpkoMdDvHTq1wFX_ewbCW4g&dib_tag=se&qid=1730676716&s=pc&sr=1-8,Not Available,Amazon,2024-11-04 18:26:29
ASUS Strix G16,"Processor: Intel Core i7, RAM: 16GB, Storage: 2048GB SSD, OS: Windows 11 Home, Display: 16.0 inches 1366 x 768 pixels",104763.0,4.3,Very good laptop with solid performance,https://www.amazon.com/ASUS-ROG-Strix-Gaming-Laptop/dp/B0CRDCXRK2/ref=sr_1_9?dib=eyJ2IjoiMSJ9.HcVowuMhVcYdNuu7CBBFUC_K0elqGTN7QYRivxm0uKxELz6tNMCjzrmgd33Y91kd2frH-I-ey2DCMAA5wRuczDQV-xDRRpWblIJTOt4ujPf8m80Eu_lw2Q3QLfvEXROyau7HVulgtcfclvuUrXx_S2H5D8biOd9VPCF01d4GPAs5gjaeyq-c-ukIGxaA2998HxzaDC8YwQy2Ezg6rQLXbmhK5vT0yi7jaXFs76MFWzJPOGNf2nYD6tqd0Sn55ztrwc5irtAuIaqIWKITSflQK5QjAmQhW-ZjWP2rhdm8zRc.vU_3E_o2kuEPHwCfLos5MpkoMdDvHTq1wFX_ewbCW4g&dib_tag=se&qid=1730676716&s=pc&sr=1-9,Not Available,Amazon,2024-11-04 18:26:35
HP HP Laptop,"Processor: Intel Celeron N, RAM: 8GB, Storage: 64GB SSD, OS: Windows 11 Home, Display: 14.0 inches 1366 x 768 Pixels",20749.0,4.0,Very good laptop with solid performance,https://www.amazon.com/HP-Students-Business-Quad-Core-Storage/dp/B0B2D77YB8/ref=sr_1_10?dib=eyJ2IjoiMSJ9.HcVowuMhVcYdNuu7CBBFUC_K0elqGTN7QYRivxm0uKxELz6tNMCjzrmgd33Y91kd2frH-I-ey2DCMAA5wRuczDQV-xDRRpWblIJTOt4ujPf8m80Eu_lw2Q3QLfvEXROyau7HVulgtcfclvuUrXx_S2H5D8biOd9VPCF01d4GPAs5gjaeyq-c-ukIGxaA2998HxzaDC8YwQy2Ezg6rQLXbmhK5vT0yi7jaXFs76MFWzJPOGNf2nYD6tqd0Sn55ztrwc5irtAuIaqIWKITSflQK5QjAmQhW-ZjWP2rhdm8zRc.vU_3E_o2kuEPHwCfLos5MpkoMdDvHTq1wFX_ewbCW4g&dib_tag=se&qid=1730676716&s=pc&sr=1-10,Not Available,Amazon,2024-11-04 18:26:40
HP 255 G10,"Processor: AMD Ryzen 3, RAM: 16GB, Storage: 2048GB SSD, OS: Windows 11 Pro, Display: 15.6 inches 1920x1080 Pixels",37165.0,4.3,Very good laptop with solid performance,https://www.amazon.com/HP-255-i5-1135G7-Ethernet-Business/dp/B0DCSYTVDD/ref=sr_1_11?dib=eyJ2IjoiMSJ9.HcVowuMhVcYdNuu7CBBFUC_K0elqGTN7QYRivxm0uKxELz6tNMCjzrmgd33Y91kd2frH-I-ey2DCMAA5wRuczDQV-xDRRpWblIJTOt4ujPf8m80Eu_lw2Q3QLfvEXROyau7HVulgtcfclvuUrXx_S2H5D8biOd9VPCF01d4GPAs5gjaeyq-c-ukIGxaA2998HxzaDC8YwQy2Ezg6rQLXbmhK5vT0yi7jaXFs76MFWzJPOGNf2nYD6tqd0Sn55ztrwc5irtAuIaqIWKITSflQK5QjAmQhW-ZjWP2rhdm8zRc.vU_3E_o2kuEPHwCfLos5MpkoMdDvHTq1wFX_ewbCW4g&dib_tag=se&qid=1730676716&s=pc&sr=1-11,Not Available,Amazon,2024-11-04 18:26:45
Lenovo Newest Flagship Lenovo Chromebook,"Processor: MediaTek Cortex, RAM: 4GB, Storage: 64GB SSD, OS: Chrome OS, Display: 14.0 inches 1920 x 1080 Pixels",16765.0,4.3,Very good laptop with solid performance,https://www.amazon.com/Lenovo-Newest-Flagship-Chromebook-HubxcelAccesory/dp/B0CBJ46QZX/ref=sr_1_12?dib=eyJ2IjoiMSJ9.HcVowuMhVcYdNuu7CBBFUC_K0elqGTN7QYRivxm0uKxELz6tNMCjzrmgd33Y91kd2frH-I-ey2DCMAA5wRuczDQV-xDRRpWblIJTOt4ujPf8m80Eu_lw2Q3QLfvEXROyau7HVulgtcfclvuUrXx_S2H5D8biOd9VPCF01d4GPAs5gjaeyq-c-ukIGxaA2998HxzaDC8YwQy2Ezg6rQLXbmhK5vT0yi7jaXFs76MFWzJPOGNf2nYD6tqd0Sn55ztrwc5irtAuIaqIWKITSflQK5QjAmQhW-ZjWP2rhdm8zRc.vU_3E_o2kuEPHwCfLos5MpkoMdDvHTq1wFX_ewbCW4g&dib_tag=se&qid=1730676716&s=pc&sr=1-12,Not Available,Amazon,2024-11-04 18:26:53
HP TPN-I139,"Processor: Intel Core i7 Family, RAM: 32GB, Storage: 4096GB SSD, OS: Windows 11 Home, Display: 17.3 inches 1600 x 900 Pixels",81173.0,3.8,"Average performance, decent for daily use",https://www.amazon.com/sspa/click?ie=UTF8&spc=MToxNTE2NjAwNzk4MDQxNDgxOjE3MzA2NzY3MTY6c3BfbXRmX2Jyb3dzZTozMDA0Mjk1OTMyNzAzMDI6OjA6Og&url=%2FHP-Premium-Touchscreen-i7-1355U-External%2Fdp%2FB0DDTPZCZN%2Fref%3Dsr_1_13_sspa%3Fdib%3DeyJ2IjoiMSJ9.HcVowuMhVcYdNuu7CBBFUC_K0elqGTN7QYRivxm0uKxELz6tNMCjzrmgd33Y91kd2frH-I-ey2DCMAA5wRuczDQV-xDRRpWblIJTOt4ujPf8m80Eu_lw2Q3QLfvEXROyau7HVulgtcfclvuUrXx_S2H5D8biOd9VPCF01d4GPAs5gjaeyq-c-ukIGxaA2998HxzaDC8YwQy2Ezg6rQLXbmhK5vT0yi7jaXFs76MFWzJPOGNf2nYD6tqd0Sn55ztrwc5irtAuIaqIWKITSflQK5QjAmQhW-ZjWP2rhdm8zRc.vU_3E_o2kuEPHwCfLos5MpkoMdDvHTq1wFX_ewbCW4g%26dib_tag%3Dse%26qid%3D1730676716%26s%3Dpc%26sr%3D1-13-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1,Not Available,Amazon,2024-11-04 18:26:57
HP TPN-I139_767L0AV,"Processor: Intel Core i7 Family, RAM: 64GB, Storage: 4096GB SSD, OS: Windows 11 Pro, Display: 17.3 inches 1600 x 900 Pixels",94537.0,Not Available,No reviews available,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToxNTE2NjAwNzk4MDQxNDgxOjE3MzA2NzY3MTY6c3BfbXRmX2Jyb3dzZTozMDA0OTg3NTc3MjA5MDI6OjA6Og&url=%2FHP-Business-Portable-Touchscreen-Fingerprint%2Fdp%2FB0DGLZPNT2%2Fref%3Dsr_1_14_sspa%3Fdib%3DeyJ2IjoiMSJ9.HcVowuMhVcYdNuu7CBBFUC_K0elqGTN7QYRivxm0uKxELz6tNMCjzrmgd33Y91kd2frH-I-ey2DCMAA5wRuczDQV-xDRRpWblIJTOt4ujPf8m80Eu_lw2Q3QLfvEXROyau7HVulgtcfclvuUrXx_S2H5D8biOd9VPCF01d4GPAs5gjaeyq-c-ukIGxaA2998HxzaDC8YwQy2Ezg6rQLXbmhK5vT0yi7jaXFs76MFWzJPOGNf2nYD6tqd0Sn55ztrwc5irtAuIaqIWKITSflQK5QjAmQhW-ZjWP2rhdm8zRc.vU_3E_o2kuEPHwCfLos5MpkoMdDvHTq1wFX_ewbCW4g%26dib_tag%3Dse%26qid%3D1730676716%26s%3Dpc%26sr%3D1-14-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1,Not Available,Amazon,2024-11-04 18:27:01
HP HP,"Processor: Intel core i3, RAM: 16GB, Storage: 2048GB SSD, OS: Windows 11, Display: 17.3 inches 1920x1080 Pixels",52289.0,4.2,Very good laptop with solid performance,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToxNTE2NjAwNzk4MDQxNDgxOjE3MzA2NzY3MTY6c3BfbXRmX2Jyb3dzZTozMDAzNDAzMjMyOTA0MDI6OjA6Og&url=%2FHP-Business-i3-1215U-i5-1125G4-Accessories%2Fdp%2FB0DBHKCJWK%2Fref%3Dsr_1_15_sspa%3Fdib%3DeyJ2IjoiMSJ9.HcVowuMhVcYdNuu7CBBFUC_K0elqGTN7QYRivxm0uKxELz6tNMCjzrmgd33Y91kd2frH-I-ey2DCMAA5wRuczDQV-xDRRpWblIJTOt4ujPf8m80Eu_lw2Q3QLfvEXROyau7HVulgtcfclvuUrXx_S2H5D8biOd9VPCF01d4GPAs5gjaeyq-c-ukIGxaA2998HxzaDC8YwQy2Ezg6rQLXbmhK5vT0yi7jaXFs76MFWzJPOGNf2nYD6tqd0Sn55ztrwc5irtAuIaqIWKITSflQK5QjAmQhW-ZjWP2rhdm8zRc.vU_3E_o2kuEPHwCfLos5MpkoMdDvHTq1wFX_ewbCW4g%26dib_tag%3Dse%26qid%3D1730676716%26s%3Dpc%26sr%3D1-15-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1,Not Available,Amazon,2024-11-04 18:27:05
Apple MacBook Pro,"Processor: Apple Apple M3, RAM: 8GB, Storage: 512GB SSD, OS: Mac OS, Display: 14.2 inches nan",117527.0,Not Available,No reviews available,https://www.amazon.com/Apple-MacBook-Laptop-8%E2%80%91core-10%E2%80%91core/dp/B0CM5JV268/ref=sr_1_16?dib=eyJ2IjoiMSJ9.HcVowuMhVcYdNuu7CBBFUC_K0elqGTN7QYRivxm0uKxELz6tNMCjzrmgd33Y91kd2frH-I-ey2DCMAA5wRuczDQV-xDRRpWblIJTOt4ujPf8m80Eu_lw2Q3QLfvEXROyau7HVulgtcfclvuUrXx_S2H5D8biOd9VPCF01d4GPAs5gjaeyq-c-ukIGxaA2998HxzaDC8YwQy2Ezg6rQLXbmhK5vT0yi7jaXFs76MFWzJPOGNf2nYD6tqd0Sn55ztrwc5irtAuIaqIWKITSflQK5QjAmQhW-ZjWP2rhdm8zRc.vU_3E_o2kuEPHwCfLos5MpkoMdDvHTq1wFX_ewbCW4g&dib_tag=se&qid=1730676716&s=pc&sr=1-16,Not Available,Amazon,2024-11-04 18:27:10
acer Aspire Go 15,"Processor: Intel Intel Core i3, RAM: 8GB, Storage: 128GB SSD, OS: Windows 11 S, Display: 15.6 inches 1920x1080",22409.0,4.2,Very good laptop with solid performance,https://www.amazon.com/Display-i3-N305-Graphics-Windows-AG15-31P-3947/dp/B0CV5ZSR17/ref=sr_1_17?dib=eyJ2IjoiMSJ9.HcVowuMhVcYdNuu7CBBFUC_K0elqGTN7QYRivxm0uKxELz6tNMCjzrmgd33Y91kd2frH-I-ey2DCMAA5wRuczDQV-xDRRpWblIJTOt4ujPf8m80Eu_lw2Q3QLfvEXROyau7HVulgtcfclvuUrXx_S2H5D8biOd9VPCF01d4GPAs5gjaeyq-c-ukIGxaA2998HxzaDC8YwQy2Ezg6rQLXbmhK5vT0yi7jaXFs76MFWzJPOGNf2nYD6tqd0Sn55ztrwc5irtAuIaqIWKITSflQK5QjAmQhW-ZjWP2rhdm8zRc.vU_3E_o2kuEPHwCfLos5MpkoMdDvHTq1wFX_ewbCW4g&dib_tag=se&qid=1730676716&s=pc&sr=1-17,Not Available,Amazon,2024-11-04 18:27:16
Dell Dell Inspiron,"Processor: Intel Core i5, RAM: 16GB, Storage: 2048GB SSD, OS: Windows 11 Pro, Display: 15.6 inches 1920 x 1080 Pixels",38318.0,4.1,Very good laptop with solid performance,https://www.amazon.com/Dell-Laptop-Touchscreen-Quad-Core-i5-1135G7/dp/B0CC936WF1/ref=sr_1_18?dib=eyJ2IjoiMSJ9.HcVowuMhVcYdNuu7CBBFUC_K0elqGTN7QYRivxm0uKxELz6tNMCjzrmgd33Y91kd2frH-I-ey2DCMAA5wRuczDQV-xDRRpWblIJTOt4ujPf8m80Eu_lw2Q3QLfvEXROyau7HVulgtcfclvuUrXx_S2H5D8biOd9VPCF01d4GPAs5gjaeyq-c-ukIGxaA2998HxzaDC8YwQy2Ezg6rQLXbmhK5vT0yi7jaXFs76MFWzJPOGNf2nYD6tqd0Sn55ztrwc5irtAuIaqIWKITSflQK5QjAmQhW-ZjWP2rhdm8zRc.vU_3E_o2kuEPHwCfLos5MpkoMdDvHTq1wFX_ewbCW4g&dib_tag=se&qid=1730676716&s=pc&sr=1-18,Not Available,Amazon,2024-11-04 18:27:22
HP TPN-I139_320M3AV,"Processor: Intel Core i3 Family, RAM: 32GB, Storage: 2048GB SSD, OS: Windows 11 Pro, Display: 17.3 inches 1600 x 900 Pixels",40088.0,4.2,Very good laptop with solid performance,https://www.amazon.com/HP-Business-Display-i3-1125G4-Processor/dp/B0C6NC4KRT/ref=sr_1_19?dib=eyJ2IjoiMSJ9.HcVowuMhVcYdNuu7CBBFUC_K0elqGTN7QYRivxm0uKxELz6tNMCjzrmgd33Y91kd2frH-I-ey2DCMAA5wRuczDQV-xDRRpWblIJTOt4ujPf8m80Eu_lw2Q3QLfvEXROyau7HVulgtcfclvuUrXx_S2H5D8biOd9VPCF01d4GPAs5gjaeyq-c-ukIGxaA2998HxzaDC8YwQy2Ezg6rQLXbmhK5vT0yi7jaXFs76MFWzJPOGNf2nYD6tqd0Sn55ztrwc5irtAuIaqIWKITSflQK5QjAmQhW-ZjWP2rhdm8zRc.vU_3E_o2kuEPHwCfLos5MpkoMdDvHTq1wFX_ewbCW4g&dib_tag=se&qid=1730676716&s=pc&sr=1-19,Not Available,Amazon,2024-11-04 18:27:28
